timestamp,emotion,emotion_score,focus_score,final_engagement
18:42:24,neutral,70,50,60
18:42:24,sad,40,58,49
18:42:24,sad,40,58,49
18:42:24,neutral,70,50,60
18:42:24,neutral,70,34,52
18:42:24,neutral,70,50,60
18:42:24,fear,25,60,42
18:42:24,happy,100,63,81
18:42:24,happy,100,63,81
18:42:24,happy,100,63,81
18:42:25,fear,25,65,45
18:42:25,happy,100,67,83
18:42:25,happy,100,67,83
18:42:25,fear,25,69,47
18:42:25,fear,25,74,49
18:42:25,fear,25,74,49
18:42:25,fear,25,77,51
18:42:25,happy,100,79,89
18:42:25,happy,100,79,89
18:42:25,fear,25,79,52
18:42:26,happy,100,78,89
18:42:26,angry,30,77,53
18:42:26,angry,30,76,53
18:42:26,happy,100,75,87
18:42:26,happy,100,75,87
18:42:26,angry,30,75,52
18:42:26,angry,30,77,53
18:42:26,fear,25,80,52
18:42:26,fear,25,79,52
18:42:26,happy,100,83,91
18:42:26,happy,100,81,90
18:42:27,happy,100,80,90
18:42:27,happy,100,80,90
18:42:27,fear,25,81,53
18:42:27,happy,100,80,90
18:42:27,happy,100,80,90
18:42:27,happy,100,80,90
18:42:27,angry,30,80,55
18:42:27,angry,30,79,54
18:42:27,happy,100,81,90
18:42:27,angry,30,81,55
18:42:27,happy,100,82,91
18:42:28,happy,100,82,91
18:42:28,happy,100,81,90
18:42:28,happy,100,79,89
18:42:28,happy,100,80,90
18:42:28,fear,25,76,50
18:42:28,neutral,70,74,72
18:42:28,neutral,70,74,72
18:42:28,neutral,70,73,71
18:42:28,neutral,70,73,71
18:42:28,neutral,70,72,71
18:42:29,neutral,70,72,71
18:42:29,neutral,70,73,71
18:42:29,neutral,70,72,71
18:42:29,neutral,70,72,71
18:42:29,neutral,70,73,71
18:42:29,neutral,70,72,71
18:42:29,neutral,70,72,71
18:42:29,neutral,70,74,72
18:42:29,neutral,70,70,70
18:42:29,sad,40,69,54
18:42:29,sad,40,69,54
18:42:30,sad,40,68,54
18:42:30,sad,40,69,54
18:42:30,sad,40,69,54
18:42:30,sad,40,70,55
18:42:30,sad,40,70,55
18:42:30,sad,40,67,53
18:42:30,sad,40,70,55
18:42:30,sad,40,70,55
18:42:30,sad,40,70,55
18:42:30,sad,40,71,55
18:42:30,sad,40,71,55
18:42:31,sad,40,73,56
18:42:31,sad,40,74,57
18:42:31,sad,40,74,57
18:42:31,sad,40,73,56
18:42:31,sad,40,75,57
18:42:31,sad,40,75,57
18:42:31,sad,40,76,58
18:42:31,sad,40,76,58
18:42:31,sad,40,76,58
18:42:31,sad,40,77,58
18:42:31,sad,40,77,58
18:42:31,sad,40,77,58
18:42:32,sad,40,77,58
18:42:32,sad,40,76,58
18:42:32,sad,40,78,59
18:42:32,sad,40,78,59
18:42:32,neutral,70,77,73
18:42:32,sad,40,78,59
18:42:32,sad,40,78,59
18:42:32,sad,40,77,58
18:42:32,sad,40,78,59
18:42:32,sad,40,78,59
18:42:32,sad,40,78,59
18:42:33,neutral,70,79,74
18:42:33,neutral,70,79,74
18:42:33,neutral,70,78,74
18:42:33,sad,40,80,60
18:42:33,sad,40,80,60
18:42:33,neutral,70,79,74
18:42:33,neutral,70,78,74
18:42:33,neutral,70,78,74
18:42:33,neutral,70,76,73
18:42:33,neutral,70,76,73
18:42:33,neutral,70,76,73
18:42:34,neutral,70,77,73
18:42:34,neutral,70,77,73
18:42:34,neutral,70,78,74
18:42:34,neutral,70,78,74
18:42:34,neutral,70,79,74
18:42:34,neutral,70,81,75
18:42:34,neutral,70,81,75
18:42:34,sad,40,82,61
18:42:34,neutral,70,81,75
18:42:34,neutral,70,80,75
18:42:35,neutral,70,80,75
18:42:35,neutral,70,79,74
18:42:35,neutral,70,78,74
18:42:35,neutral,70,78,74
18:42:35,neutral,70,77,73
18:42:35,neutral,70,77,73
18:42:35,neutral,70,77,73
18:42:35,neutral,70,76,73
18:42:35,neutral,70,70,70
18:42:35,neutral,70,68,69
18:42:35,neutral,70,68,69
18:42:36,neutral,70,66,68
18:42:36,neutral,70,65,67
18:42:36,neutral,70,65,67
18:42:36,neutral,70,65,67
18:42:36,neutral,70,65,67
18:42:36,neutral,70,65,67
18:42:36,neutral,70,65,67
18:42:36,neutral,70,65,67
18:42:36,neutral,70,66,68
18:42:36,neutral,70,66,68
18:42:36,neutral,70,67,68
18:42:36,neutral,70,68,69
18:42:37,neutral,70,68,69
18:42:37,neutral,70,69,69
18:42:37,neutral,70,71,70
18:42:37,neutral,70,71,70
18:42:37,neutral,70,71,70
18:42:37,neutral,70,71,70
18:42:37,neutral,70,72,71
18:42:37,neutral,70,71,70
18:42:37,neutral,70,69,69
18:42:37,neutral,70,69,69
18:42:37,neutral,70,68,69
18:42:37,neutral,70,68,69
18:42:38,neutral,70,68,69
18:42:38,neutral,70,68,69
18:42:38,neutral,70,68,69
18:42:38,neutral,70,69,69
18:42:38,neutral,70,68,69
18:42:38,neutral,70,68,69
18:42:38,neutral,70,68,69
18:42:38,neutral,70,68,69
18:42:38,neutral,70,68,69
18:42:38,neutral,70,68,69
18:42:39,neutral,70,68,69
18:42:39,neutral,70,68,69
18:42:39,neutral,70,68,69
18:42:39,sad,40,68,54
18:42:39,neutral,70,67,68
18:42:39,neutral,70,67,68
18:42:39,neutral,70,67,68
18:42:39,neutral,70,66,68
18:42:39,neutral,70,67,68
18:42:39,neutral,70,67,68
18:42:39,neutral,70,67,68
18:42:40,neutral,70,67,68
18:42:40,neutral,70,67,68
18:42:40,neutral,70,67,68
18:42:40,neutral,70,67,68
18:42:40,neutral,70,67,68
18:42:40,neutral,70,66,68
18:42:40,neutral,70,67,68
18:42:40,neutral,70,67,68
18:42:40,neutral,70,66,68
18:42:40,neutral,70,66,68
18:42:40,neutral,70,65,67
18:42:41,fear,25,66,45
18:42:41,fear,25,66,45
18:42:41,neutral,70,70,70
18:42:41,neutral,70,69,69
18:42:41,happy,100,71,85
18:42:41,happy,100,73,86
18:42:41,neutral,70,73,71
18:42:41,neutral,70,73,71
18:42:41,neutral,70,74,72
18:42:41,sad,40,75,57
18:42:41,sad,40,75,57
18:42:42,neutral,70,75,72
18:42:42,neutral,70,75,72
18:42:42,neutral,70,75,72
18:42:42,neutral,70,77,73
18:42:42,fear,25,78,51
18:42:42,neutral,70,77,73
18:42:42,neutral,70,78,74
18:42:42,fear,25,78,51
18:42:42,fear,25,77,51
18:42:42,fear,25,77,51
18:42:42,fear,25,75,50
18:42:43,happy,100,75,87
18:42:43,happy,100,75,87
18:42:43,happy,100,75,87
18:42:43,happy,100,74,87
18:42:43,happy,100,74,87
18:42:43,sad,40,73,56
18:42:43,happy,100,74,87
18:42:43,sad,40,74,57
18:42:43,happy,100,74,87
18:42:43,happy,100,74,87
18:42:44,happy,100,75,87
18:42:44,happy,100,74,87
18:42:44,happy,100,74,87
18:42:44,happy,100,75,87
18:42:44,happy,100,75,87
18:42:44,happy,100,76,88
18:42:44,happy,100,76,88
18:42:44,happy,100,80,90
18:42:44,happy,100,80,90
18:42:44,happy,100,79,89
18:42:45,happy,100,82,91
18:42:45,happy,100,82,91
18:42:45,happy,100,83,91
18:42:45,happy,100,83,91
18:42:45,happy,100,82,91
18:42:45,happy,100,82,91
18:42:45,happy,100,81,90
18:42:45,happy,100,82,91
18:42:45,happy,100,82,91
18:42:45,happy,100,81,90
18:42:45,happy,100,79,89
18:42:45,happy,100,80,90
18:42:46,happy,100,80,90
18:42:46,happy,100,80,90
18:42:46,happy,100,80,90
18:42:46,happy,100,81,90
18:42:46,happy,100,81,90
18:42:46,happy,100,81,90
18:42:46,happy,100,83,91
18:42:46,happy,100,84,92
18:42:46,happy,100,85,92
18:42:46,happy,100,85,92
18:42:46,happy,100,83,91
18:42:47,happy,100,83,91
18:42:47,happy,100,83,91
18:42:47,happy,100,83,91
18:42:47,happy,100,84,92
18:42:47,happy,100,84,92
18:42:47,happy,100,84,92
18:42:47,happy,100,84,92
18:42:47,happy,100,84,92
18:42:47,happy,100,84,92
18:42:47,happy,100,82,91
18:42:48,happy,100,82,91
18:42:48,happy,100,82,91
18:42:48,happy,100,81,90
18:42:48,happy,100,79,89
18:42:48,happy,100,79,89
18:42:48,happy,100,78,89
18:42:48,happy,100,77,88
18:42:48,happy,100,76,88
18:42:48,happy,100,75,87
18:42:48,fear,25,77,51
18:42:48,happy,100,75,87
18:42:49,happy,100,75,87
18:42:49,happy,100,74,87
18:42:49,happy,100,74,87
18:42:49,happy,100,73,86
18:42:49,happy,100,73,86
18:42:49,happy,100,73,86
18:42:49,happy,100,73,86
18:42:49,happy,100,72,86
18:42:49,happy,100,74,87
18:42:49,fear,25,76,50
18:42:50,happy,100,77,88
18:42:50,happy,100,77,88
18:42:50,happy,100,76,88
18:42:50,happy,100,73,86
18:42:50,happy,100,74,87
18:42:50,happy,100,73,86
18:42:50,happy,100,73,86
18:42:50,happy,100,73,86
18:42:50,happy,100,73,86
18:42:50,happy,100,73,86
18:42:50,happy,100,73,86
18:42:51,happy,100,73,86
18:42:51,happy,100,72,86
18:42:51,happy,100,73,86
18:42:51,happy,100,74,87
18:42:51,happy,100,73,86
18:42:51,happy,100,75,87
18:42:51,happy,100,77,88
18:42:51,happy,100,77,88
18:42:51,happy,100,80,90
18:42:51,happy,100,80,90
18:42:52,happy,100,82,91
18:42:52,happy,100,82,91
18:42:52,happy,100,82,91
18:42:52,happy,100,82,91
18:42:52,happy,100,82,91
18:42:52,happy,100,81,90
18:42:52,happy,100,81,90
18:42:52,happy,100,82,91
18:42:52,happy,100,82,91
18:42:52,happy,100,82,91
18:42:52,happy,100,82,91
18:42:53,happy,100,83,91
18:42:53,happy,100,82,91
18:42:53,happy,100,82,91
18:42:53,happy,100,82,91
18:42:53,happy,100,82,91
18:42:53,happy,100,82,91
18:42:53,fear,25,82,53
18:42:53,fear,25,82,53
18:42:53,sad,40,81,60
18:42:54,sad,40,81,60
18:42:54,sad,40,81,60
18:42:54,sad,40,82,61
18:42:54,sad,40,80,60
18:42:54,sad,40,77,58
18:42:54,sad,40,77,58
18:42:54,sad,40,76,58
18:42:54,sad,40,76,58
18:42:54,sad,40,76,58
18:42:54,sad,40,75,57
18:42:54,sad,40,76,58
18:42:55,sad,40,76,58
18:42:55,sad,40,76,58
18:42:55,sad,40,76,58
18:42:55,sad,40,75,57
18:42:55,sad,40,75,57
18:42:55,sad,40,74,57
18:42:55,sad,40,73,56
18:42:55,sad,40,73,56
18:42:55,sad,40,73,56
18:42:55,sad,40,73,56
18:42:56,sad,40,73,56
18:42:56,sad,40,73,56
18:42:56,sad,40,73,56
18:42:56,sad,40,72,56
18:42:56,sad,40,72,56
18:42:56,sad,40,72,56
18:42:56,sad,40,72,56
18:42:56,sad,40,71,55
18:42:56,sad,40,72,56
18:42:56,sad,40,71,55
18:42:57,sad,40,71,55
18:42:57,sad,40,71,55
18:42:57,sad,40,70,55
18:42:57,sad,40,70,55
18:42:57,neutral,70,70,70
18:42:57,sad,40,69,54
18:42:57,sad,40,69,54
18:42:57,sad,40,70,55
18:42:57,sad,40,69,54
18:42:57,sad,40,70,55
18:42:57,sad,40,70,55
18:42:58,sad,40,69,54
18:42:58,sad,40,70,55
18:42:58,sad,40,70,55
18:42:58,sad,40,69,54
18:42:58,neutral,70,69,69
18:42:58,sad,40,70,55
18:42:58,sad,40,70,55
18:42:58,sad,40,69,54
18:42:58,sad,40,70,55
18:42:58,sad,40,70,55
18:42:59,sad,40,71,55
18:42:59,sad,40,73,56
18:42:59,sad,40,74,57
18:42:59,sad,40,74,57
18:42:59,sad,40,73,56
18:42:59,sad,40,71,55
18:42:59,sad,40,72,56
18:42:59,sad,40,70,55
18:42:59,sad,40,70,55
18:42:59,sad,40,71,55
18:43:00,sad,40,74,57
18:43:00,sad,40,75,57
18:43:00,sad,40,76,58
18:43:00,sad,40,76,58
18:43:00,sad,40,77,58
18:43:00,fear,25,77,51
18:43:00,sad,40,76,58
18:43:00,sad,40,76,58
18:43:00,sad,40,75,57
18:43:01,sad,40,74,57
18:43:01,sad,40,74,57
18:43:01,sad,40,74,57
18:43:01,sad,40,74,57
18:43:01,sad,40,75,57
18:43:01,sad,40,75,57
18:43:01,neutral,70,76,73
18:43:01,neutral,70,76,73
18:43:02,fear,25,75,50
18:43:02,neutral,70,76,73
18:43:02,neutral,70,75,72
18:43:02,neutral,70,75,72
18:43:02,neutral,70,75,72
18:43:03,neutral,70,75,72
18:43:03,neutral,70,75,72
18:43:03,neutral,70,75,72
18:43:03,neutral,70,74,72
18:43:03,neutral,70,75,72
18:43:03,fear,25,75,50
18:43:04,happy,100,75,87
18:43:04,neutral,70,75,72
18:43:04,neutral,70,74,72
18:43:04,neutral,70,75,72
18:43:04,neutral,70,76,73
18:43:04,happy,100,76,88
18:43:05,neutral,70,76,73
18:43:05,happy,100,78,89
18:43:05,happy,100,79,89
18:43:05,happy,100,80,90
18:43:05,neutral,70,80,75
18:43:05,happy,100,80,90
18:43:06,neutral,70,79,74
18:43:06,neutral,70,79,74
18:43:06,neutral,70,78,74
18:43:06,happy,100,78,89
18:43:06,fear,25,77,51
18:43:06,sad,40,76,58
18:43:07,sad,40,76,58
18:43:07,sad,40,75,57
18:43:07,sad,40,74,57
18:43:07,sad,40,74,57
18:43:07,sad,40,73,56
18:43:07,sad,40,73,56
18:43:08,sad,40,73,56
18:43:08,sad,40,72,56
18:43:08,sad,40,72,56
18:43:08,sad,40,73,56
18:43:08,sad,40,72,56
18:43:08,sad,40,72,56
18:43:09,sad,40,71,55
18:43:09,sad,40,72,56
18:43:09,sad,40,72,56
18:43:09,sad,40,72,56
18:43:09,sad,40,71,55
18:43:09,sad,40,73,56
18:43:09,sad,40,74,57
18:43:10,sad,40,74,57
18:43:10,sad,40,73,56
18:43:10,sad,40,73,56
18:43:10,sad,40,73,56
18:43:10,sad,40,72,56
18:43:10,sad,40,72,56
18:43:11,sad,40,72,56
18:43:11,sad,40,72,56
18:43:11,sad,40,73,56
18:43:11,sad,40,73,56
18:43:11,sad,40,72,56
18:43:11,sad,40,73,56
18:43:12,sad,40,73,56
18:43:12,sad,40,74,57
18:43:12,sad,40,73,56
18:43:12,sad,40,73,56
18:43:12,sad,40,74,57
18:43:12,sad,40,74,57
18:43:12,sad,40,74,57
18:43:13,sad,40,75,57
18:43:13,sad,40,74,57
18:43:13,sad,40,74,57
18:43:13,sad,40,73,56
18:43:13,sad,40,74,57
18:43:13,sad,40,74,57
18:43:14,sad,40,74,57
18:43:14,sad,40,75,57
18:43:14,sad,40,74,57
18:43:14,sad,40,74,57
18:43:14,sad,40,73,56
18:43:14,sad,40,72,56
18:43:14,sad,40,72,56
18:43:15,sad,40,73,56
18:43:15,sad,40,73,56
18:43:15,sad,40,73,56
18:43:15,sad,40,73,56
18:43:15,sad,40,73,56
18:43:15,sad,40,73,56
18:43:16,sad,40,74,57
18:43:16,sad,40,73,56
18:43:16,sad,40,73,56
18:43:16,sad,40,74,57
18:43:16,sad,40,73,56
18:43:16,sad,40,72,56
18:43:17,sad,40,73,56
18:43:17,sad,40,74,57
18:43:17,sad,40,74,57
18:43:17,sad,40,74,57
18:43:17,sad,40,73,56
18:43:17,sad,40,74,57
18:43:17,sad,40,74,57
18:43:18,sad,40,74,57
18:43:18,sad,40,73,56
18:43:18,neutral,70,74,72
18:43:18,sad,40,72,56
18:43:18,sad,40,72,56
18:43:18,sad,40,73,56
18:43:19,neutral,70,73,71
18:43:19,sad,40,73,56
18:43:19,sad,40,73,56
18:43:19,sad,40,73,56
18:43:19,sad,40,73,56
18:43:19,sad,40,73,56
18:43:19,sad,40,73,56
18:43:20,sad,40,73,56
18:43:20,sad,40,72,56
18:43:20,sad,40,72,56
18:43:20,sad,40,73,56
18:43:20,sad,40,73,56
18:43:20,sad,40,74,57
18:43:21,sad,40,73,56
18:43:21,sad,40,74,57
18:43:21,sad,40,75,57
18:43:21,sad,40,74,57
18:43:21,sad,40,73,56
18:43:21,sad,40,73,56
18:43:21,sad,40,72,56
18:43:22,sad,40,73,56
18:43:22,sad,40,72,56
18:43:22,sad,40,72,56
18:43:22,sad,40,72,56
18:43:22,sad,40,71,55
18:43:22,sad,40,72,56
18:43:23,sad,40,72,56
18:43:23,sad,40,72,56
18:43:23,sad,40,72,56
18:43:23,sad,40,72,56
18:43:23,sad,40,71,55
18:43:23,sad,40,70,55
18:43:23,sad,40,70,55
18:43:24,sad,40,69,54
18:43:24,sad,40,68,54
18:43:24,neutral,70,66,68
18:43:24,neutral,70,65,67
18:43:24,sad,40,66,53
18:43:24,sad,40,67,53
18:43:25,sad,40,69,54
18:43:25,sad,40,71,55
18:43:25,sad,40,71,55
18:43:25,sad,40,72,56
18:43:25,sad,40,73,56
18:43:25,sad,40,73,56
18:43:25,neutral,70,73,71
18:43:26,sad,40,73,56
18:43:26,sad,40,73,56
18:43:26,neutral,70,74,72
18:43:26,sad,40,74,57
18:43:26,sad,40,74,57
18:43:26,neutral,70,75,72
18:43:27,neutral,70,75,72
18:43:27,neutral,70,76,73
18:43:27,neutral,70,75,72
18:43:27,sad,40,76,58
18:43:27,sad,40,75,57
18:43:27,sad,40,75,57
18:43:27,sad,40,75,57
18:43:28,sad,40,75,57
18:43:28,sad,40,75,57
18:43:28,sad,40,75,57
18:43:28,sad,40,74,57
18:43:28,sad,40,75,57
18:43:28,sad,40,75,57
18:43:29,sad,40,76,58
18:43:29,sad,40,76,58
18:43:29,sad,40,77,58
18:43:29,sad,40,76,58
18:43:29,sad,40,75,57
18:43:29,sad,40,74,57
18:43:30,sad,40,74,57
18:43:30,sad,40,74,57
18:43:30,fear,25,74,49
18:43:30,happy,100,75,87
18:43:30,happy,100,75,87
18:43:30,neutral,70,76,73
18:43:31,happy,100,76,88
18:43:31,happy,100,77,88
18:43:31,happy,100,77,88
18:43:31,happy,100,77,88
18:43:31,happy,100,77,88
18:43:31,happy,100,77,88
18:43:32,happy,100,77,88
18:43:32,happy,100,77,88
18:43:32,happy,100,78,89
18:43:32,happy,100,78,89
18:43:32,happy,100,78,89
18:43:32,happy,100,78,89
18:43:33,happy,100,78,89
18:43:33,happy,100,78,89
18:43:33,happy,100,78,89
18:43:33,happy,100,78,89
18:43:33,happy,100,78,89
18:43:33,happy,100,78,89
18:43:34,happy,100,78,89
18:43:34,happy,100,78,89
18:43:34,happy,100,78,89
18:43:34,happy,100,78,89
18:43:34,happy,100,77,88
18:43:34,happy,100,77,88
18:43:35,happy,100,77,88
18:43:35,happy,100,77,88
18:43:35,happy,100,77,88
18:43:35,happy,100,77,88
18:43:35,happy,100,77,88
18:43:35,happy,100,78,89
18:43:36,happy,100,78,89
18:43:36,happy,100,78,89
18:43:36,happy,100,78,89
18:43:36,happy,100,79,89
18:43:36,neutral,70,78,74
18:43:37,happy,100,78,89
18:43:37,happy,100,78,89
18:43:37,happy,100,78,89
18:43:37,happy,100,78,89
18:43:37,happy,100,77,88
18:43:37,happy,100,77,88
18:43:38,happy,100,77,88
18:43:38,happy,100,77,88
18:43:38,sad,40,76,58
18:43:38,neutral,70,76,73
18:43:38,happy,100,77,88
18:43:38,happy,100,77,88
18:43:39,neutral,70,79,74
18:43:39,happy,100,80,90
18:43:39,sad,40,80,60
18:43:39,angry,30,80,55
18:43:39,sad,40,80,60
18:43:39,sad,40,80,60
18:43:40,sad,40,80,60
18:43:40,sad,40,79,59
18:43:40,sad,40,81,60
18:43:40,sad,40,82,61
18:43:40,sad,40,82,61
18:43:40,neutral,70,81,75
18:43:41,sad,40,80,60
18:43:41,neutral,70,80,75
18:43:41,neutral,70,79,74
18:43:41,neutral,70,79,74
18:43:41,neutral,70,79,74
18:43:41,sad,40,80,60
18:43:42,sad,40,79,59
18:43:42,sad,40,81,60
18:43:42,neutral,70,81,75
18:43:42,neutral,70,82,76
18:43:42,neutral,70,81,75
18:43:43,neutral,70,80,75
18:43:43,sad,40,80,60
18:43:43,sad,40,81,60
18:43:43,neutral,70,82,76
18:43:43,neutral,70,83,76
18:43:43,neutral,70,84,77
18:43:44,neutral,70,82,76
18:43:44,neutral,70,82,76
18:43:44,neutral,70,81,75
18:43:44,neutral,70,81,75
18:43:44,neutral,70,81,75
18:43:44,neutral,70,80,75
18:43:45,happy,100,80,90
18:43:45,happy,100,80,90
18:43:45,happy,100,79,89
18:43:45,happy,100,79,89
18:43:45,happy,100,79,89
18:43:46,happy,100,81,90
18:43:46,happy,100,80,90
18:43:46,happy,100,81,90
18:43:46,happy,100,83,91
18:43:46,happy,100,84,92
18:43:46,happy,100,83,91
18:43:47,happy,100,82,91
18:43:47,sad,40,80,60
18:43:47,sad,40,80,60
18:43:47,sad,40,80,60
18:43:47,sad,40,81,60
18:43:47,sad,40,80,60
18:43:48,sad,40,81,60
18:43:48,sad,40,80,60
18:43:48,sad,40,81,60
18:43:48,sad,40,81,60
18:43:48,sad,40,80,60
18:43:48,sad,40,80,60
18:43:49,sad,40,80,60
18:43:49,neutral,70,80,75
18:43:49,sad,40,80,60
18:43:49,sad,40,80,60
18:43:49,neutral,70,80,75
18:43:49,neutral,70,80,75
18:43:50,neutral,70,80,75
18:43:50,happy,100,80,90
18:43:50,sad,40,80,60
18:43:50,sad,40,81,60
18:43:50,sad,40,81,60
18:43:51,sad,40,81,60
18:43:51,sad,40,81,60
18:43:51,sad,40,80,60
18:43:51,sad,40,80,60
18:43:51,sad,40,81,60
18:43:51,sad,40,80,60
18:43:52,sad,40,81,60
18:43:52,sad,40,81,60
18:43:52,sad,40,80,60
18:43:52,sad,40,80,60
18:43:52,sad,40,80,60
18:43:52,sad,40,80,60
18:43:53,sad,40,80,60
18:43:53,sad,40,80,60
18:43:53,sad,40,79,59
18:43:53,sad,40,79,59
18:43:53,neutral,70,79,74
18:43:54,sad,40,79,59
18:43:54,sad,40,78,59
18:43:54,sad,40,79,59
18:43:54,sad,40,79,59
18:43:54,sad,40,79,59
18:43:54,sad,40,79,59
18:43:54,sad,40,79,59
18:43:55,sad,40,79,59
18:43:55,sad,40,79,59
18:43:55,sad,40,80,60
18:43:55,sad,40,80,60
18:43:55,sad,40,80,60
18:43:55,sad,40,80,60
18:43:56,sad,40,81,60
18:43:56,sad,40,81,60
18:43:56,sad,40,81,60
18:43:56,sad,40,82,61
18:43:56,sad,40,82,61
18:43:56,sad,40,83,61
18:43:57,sad,40,83,61
18:43:57,sad,40,83,61
18:43:57,neutral,70,83,76
18:43:57,sad,40,83,61
18:43:57,sad,40,82,61
18:43:57,sad,40,82,61
18:43:58,sad,40,82,61
18:43:58,sad,40,81,60
18:43:58,sad,40,81,60
18:43:58,sad,40,81,60
18:43:58,sad,40,81,60
18:43:58,sad,40,81,60
18:43:59,sad,40,81,60
18:43:59,sad,40,81,60
18:43:59,sad,40,81,60
18:43:59,sad,40,81,60
18:43:59,sad,40,82,61
18:43:59,sad,40,82,61
18:44:00,sad,40,83,61
18:44:00,sad,40,83,61
18:44:00,neutral,70,84,77
18:44:00,neutral,70,83,76
18:44:00,neutral,70,83,76
18:44:01,neutral,70,83,76
18:44:01,neutral,70,83,76
18:44:01,neutral,70,83,76
18:44:01,neutral,70,83,76
18:44:01,neutral,70,83,76
18:44:01,neutral,70,83,76
18:44:02,sad,40,83,61
18:44:02,neutral,70,82,76
18:44:02,neutral,70,83,76
18:44:02,neutral,70,83,76
18:44:02,neutral,70,83,76
18:44:02,sad,40,84,62
18:44:03,sad,40,84,62
18:44:03,neutral,70,84,77
18:44:03,neutral,70,84,77
