timestamp,emotion,emotion_score,focus_score,final_engagement
20:14:22,sad,40,71,55
20:14:22,happy,100,72,86
20:14:22,happy,100,72,86
20:14:22,sad,40,72,56
20:14:22,neutral,70,70,70
20:14:22,neutral,70,71,70
20:14:22,neutral,70,71,70
20:14:23,neutral,70,70,70
20:14:23,neutral,70,71,70
20:14:23,neutral,70,71,70
20:14:23,neutral,70,71,70
20:14:23,neutral,70,71,70
20:14:23,neutral,70,71,70
20:14:23,neutral,70,71,70
20:14:23,neutral,70,72,71
20:14:23,neutral,70,72,71
20:14:23,neutral,70,72,71
20:14:23,neutral,70,72,71
20:14:23,neutral,70,72,71
20:14:23,neutral,70,72,71
20:14:23,neutral,70,72,71
20:14:23,neutral,70,72,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:24,neutral,70,73,71
20:14:25,neutral,70,73,71
20:14:25,neutral,70,73,71
20:14:25,neutral,70,73,71
20:14:25,neutral,70,73,71
20:14:25,neutral,70,73,71
20:14:25,neutral,70,73,71
20:14:25,neutral,70,74,72
20:14:25,neutral,70,73,71
20:14:25,neutral,70,74,72
20:14:25,neutral,70,73,71
20:14:25,neutral,70,73,71
20:14:25,neutral,70,73,71
20:14:25,neutral,70,74,72
20:14:25,neutral,70,74,72
20:14:25,neutral,70,74,72
20:14:26,happy,100,74,87
20:14:26,happy,100,74,87
20:14:26,happy,100,74,87
20:14:26,happy,100,74,87
20:14:26,happy,100,74,87
20:14:26,happy,100,75,87
20:14:26,happy,100,74,87
20:14:26,happy,100,74,87
20:14:26,happy,100,74,87
20:14:26,happy,100,74,87
20:14:26,happy,100,75,87
20:14:26,happy,100,74,87
20:14:26,neutral,70,74,72
20:14:26,neutral,70,74,72
20:14:26,neutral,70,74,72
20:14:27,neutral,70,75,72
20:14:27,neutral,70,75,72
20:14:27,neutral,70,74,72
20:14:27,neutral,70,74,72
20:14:27,neutral,70,74,72
20:14:27,neutral,70,74,72
20:14:27,neutral,70,73,71
20:14:27,neutral,70,73,71
20:14:27,neutral,70,72,71
20:14:27,neutral,70,72,71
20:14:27,neutral,70,72,71
20:14:27,neutral,70,72,71
20:14:27,happy,100,71,85
20:14:27,happy,100,72,86
20:14:27,happy,100,71,85
20:14:28,happy,100,72,86
20:14:28,happy,100,72,86
20:14:28,happy,100,72,86
20:14:28,fear,25,72,48
20:14:28,fear,25,72,48
20:14:28,neutral,70,72,71
20:14:28,neutral,70,72,71
20:14:28,neutral,70,72,71
20:14:28,neutral,70,72,71
20:14:28,neutral,70,72,71
20:14:28,sad,40,72,56
20:14:28,sad,40,72,56
20:14:28,angry,30,72,51
20:14:28,angry,30,72,51
20:14:28,neutral,70,72,71
20:14:29,neutral,70,72,71
20:14:29,neutral,70,72,71
20:14:29,neutral,70,72,71
20:14:29,sad,40,73,56
20:14:29,sad,40,73,56
20:14:29,sad,40,73,56
20:14:29,sad,40,73,56
20:14:29,sad,40,73,56
20:14:29,neutral,70,73,71
20:14:29,neutral,70,73,71
20:14:29,neutral,70,73,71
20:14:29,neutral,70,73,71
20:14:29,neutral,70,73,71
20:14:29,neutral,70,73,71
20:14:29,neutral,70,73,71
20:14:30,neutral,70,73,71
20:14:30,neutral,70,73,71
20:14:30,neutral,70,73,71
20:14:30,neutral,70,73,71
20:14:30,neutral,70,73,71
20:14:30,neutral,70,73,71
20:14:30,sad,40,73,56
20:14:30,sad,40,73,56
20:14:30,sad,40,73,56
20:14:30,sad,40,73,56
20:14:30,sad,40,73,56
20:14:30,neutral,70,73,71
20:14:30,sad,40,73,56
20:14:30,sad,40,73,56
20:14:30,sad,40,73,56
20:14:31,neutral,70,73,71
20:14:31,neutral,70,73,71
20:14:31,neutral,70,73,71
20:14:31,neutral,70,73,71
20:14:31,neutral,70,73,71
20:14:31,neutral,70,73,71
20:14:31,neutral,70,72,71
20:14:31,neutral,70,72,71
20:14:31,neutral,70,72,71
20:14:31,neutral,70,73,71
20:14:31,neutral,70,73,71
20:14:31,neutral,70,72,71
20:14:31,neutral,70,72,71
20:14:31,neutral,70,72,71
20:14:31,fear,25,72,48
20:14:32,neutral,70,72,71
20:14:32,neutral,70,72,71
20:14:32,neutral,70,72,71
20:14:32,neutral,70,72,71
20:14:32,neutral,70,72,71
20:14:32,neutral,70,72,71
20:14:32,neutral,70,72,71
20:14:32,neutral,70,72,71
20:14:32,neutral,70,72,71
20:14:32,neutral,70,73,71
20:14:32,neutral,70,73,71
20:14:32,neutral,70,72,71
20:14:32,sad,40,72,56
20:14:32,sad,40,72,56
20:14:32,sad,40,72,56
20:14:33,sad,40,73,56
20:14:33,sad,40,73,56
20:14:33,neutral,70,73,71
20:14:33,neutral,70,73,71
20:14:33,neutral,70,73,71
20:14:33,neutral,70,73,71
20:14:33,neutral,70,72,71
20:14:33,neutral,70,72,71
20:14:33,neutral,70,73,71
20:14:33,angry,30,73,51
20:14:33,angry,30,73,51
20:14:33,angry,30,73,51
20:14:33,angry,30,73,51
20:14:33,angry,30,73,51
20:14:33,angry,30,73,51
20:14:34,angry,30,72,51
20:14:34,angry,30,72,51
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:34,angry,30,71,50
20:14:35,angry,30,71,50
20:14:35,angry,30,71,50
20:14:35,angry,30,71,50
20:14:35,angry,30,71,50
20:14:35,angry,30,71,50
20:14:35,angry,30,71,50
20:14:35,angry,30,71,50
20:14:35,angry,30,71,50
20:14:35,angry,30,72,51
20:14:35,angry,30,73,51
20:14:35,angry,30,73,51
20:14:35,angry,30,73,51
20:14:35,angry,30,72,51
20:14:35,angry,30,72,51
20:14:35,neutral,70,72,71
20:14:36,angry,30,72,51
20:14:36,angry,30,72,51
20:14:36,angry,30,72,51
20:14:36,angry,30,72,51
20:14:36,angry,30,72,51
20:14:36,neutral,70,71,70
20:14:36,neutral,70,72,71
20:14:36,neutral,70,71,70
20:14:36,neutral,70,72,71
20:14:36,angry,30,71,50
20:14:36,angry,30,71,50
20:14:36,angry,30,71,50
20:14:36,neutral,70,71,70
20:14:36,neutral,70,71,70
20:14:36,neutral,70,71,70
20:14:37,neutral,70,71,70
20:14:37,neutral,70,72,71
20:14:37,angry,30,71,50
20:14:37,neutral,70,71,70
20:14:37,neutral,70,71,70
20:14:37,neutral,70,71,70
20:14:37,neutral,70,70,70
20:14:37,neutral,70,70,70
20:14:37,sad,40,70,55
20:14:37,sad,40,70,55
20:14:37,sad,40,70,55
20:14:37,sad,40,70,55
20:14:37,neutral,70,69,69
20:14:37,neutral,70,69,69
20:14:37,neutral,70,70,70
20:14:38,neutral,70,70,70
20:14:38,neutral,70,71,70
20:14:38,neutral,70,70,70
20:14:38,neutral,70,70,70
20:14:38,neutral,70,70,70
20:14:38,happy,100,70,85
20:14:38,neutral,70,70,70
20:14:38,neutral,70,70,70
20:14:38,neutral,70,70,70
20:14:38,happy,100,70,85
20:14:38,happy,100,70,85
20:14:38,happy,100,70,85
20:14:38,happy,100,70,85
20:14:38,happy,100,70,85
20:14:38,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:39,happy,100,70,85
20:14:40,happy,100,70,85
20:14:40,happy,100,70,85
20:14:40,happy,100,70,85
20:14:40,neutral,70,70,70
20:14:40,neutral,70,70,70
20:14:40,neutral,70,70,70
20:14:40,neutral,70,70,70
20:14:40,neutral,70,70,70
20:14:40,neutral,70,70,70
20:14:40,neutral,70,71,70
20:14:40,neutral,70,71,70
20:14:40,neutral,70,72,71
20:14:40,neutral,70,72,71
20:14:40,neutral,70,72,71
20:14:40,neutral,70,72,71
20:14:41,neutral,70,72,71
20:14:41,neutral,70,72,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:41,neutral,70,74,72
20:14:41,neutral,70,73,71
20:14:41,neutral,70,73,71
20:14:42,neutral,70,73,71
20:14:42,neutral,70,73,71
20:14:42,neutral,70,73,71
20:14:42,neutral,70,73,71
20:14:42,neutral,70,73,71
20:14:42,neutral,70,71,70
20:14:42,neutral,70,71,70
20:14:42,neutral,70,71,70
20:14:42,neutral,70,69,69
20:14:42,neutral,70,69,69
20:14:42,neutral,70,69,69
20:14:42,neutral,70,69,69
20:14:42,neutral,70,70,70
20:14:42,neutral,70,71,70
20:14:42,neutral,70,71,70
20:14:43,neutral,70,71,70
20:14:43,neutral,70,71,70
20:14:43,neutral,70,72,71
20:14:43,neutral,70,72,71
20:14:43,neutral,70,72,71
20:14:43,neutral,70,72,71
20:14:43,neutral,70,72,71
20:14:43,neutral,70,72,71
20:14:43,neutral,70,72,71
20:14:43,neutral,70,72,71
20:14:43,neutral,70,71,70
